date,province,region,healthregion,cases,new_cases,deaths,new_deaths,recovered,new_recovered,pop,lcases,ldeaths,lrecovered,casespc,deathspc,recoveredpc,new_casespc,new_deathspc,new_recoveredpc,deathrecovered,active,casesmv7,deathsmv7,recoveredmv7,activemv7,active14,active18,lactive14,lactive18,deathactive14,recoveredactive14,deathrecoveredactive14,deathactive18,recoveredactive18,deathrecoveredactive18,active14mv7,active18mv7,lactive14mv7,lactive18mv7,deathactive14mv7,recoveredactive14mv7,deathrecoveredactive14mv7,deathactive18mv7,recoveredactive18mv7,deathrecoveredactive18mv7
2020-05-16,Alberta,North,"North, Alberta",228,0,15,0,0,0,456422,5.4293456,2.7080503,,.00049953768,.000032864322,0,0,0,0,15,213,227.42857,15,0,212.42857,203,188,5.3132062,5.2364421,73.891624,0,73.891624,79.787231,0,79.787231,189.85715,160.57143,5.2462721,5.0787387,79.006767,0,79.006767,93.416374,0,93.416374
2020-05-17,Alberta,North,"North, Alberta",229,1,15,0,0,0,456422,5.433722,2.7080503,,.00050172867,.000032864322,0,2.1909548e-06,0,0,15,214,227.71428,15,0,212.71428,206,191,5.3278761,5.2522736,72.815536,0,72.815536,78.534035,0,78.534035,195.28572,168.42857,5.2744637,5.1265116,76.810532,0,76.810532,89.058525,0,89.058525
2020-05-18,Alberta,North,"North, Alberta",229,0,15,0,0,0,456422,5.433722,2.7080503,,.00050172867,.000032864322,0,0,0,0,15,214,228,15,0,213,206,197,5.3278761,5.2832036,72.815536,0,72.815536,76.142136,0,76.142136,198.71428,176.57143,5.2918682,5.1737256,75.485268,0,75.485268,84.951454,0,84.951454
2020-05-19,Alberta,North,"North, Alberta",229,0,15,0,0,0,456422,5.433722,2.7080503,,.00050172867,.000032864322,0,0,0,0,15,214,228.28572,15,0,213.28572,206,200,5.3278761,5.2983174,72.815536,0,72.815536,75,0,75,201.28572,183.57143,5.3047252,5.212604,74.520935,0,74.520935,81.712067,0,81.712067
2020-05-20,Alberta,North,"North, Alberta",230,1,15,0,0,0,456422,5.4380794,2.7080503,,.00050391961,.000032864322,0,2.1909548e-06,0,0,15,215,228.71428,15,0,213.71428,210,203,5.3471074,5.3132062,71.428574,0,71.428574,73.891624,0,73.891624,204,189.85715,5.31812,5.2462721,73.529411,0,73.529411,79.006767,0,79.006767
2020-05-21,Alberta,North,"North, Alberta",230,0,15,0,0,0,456422,5.4380794,2.7080503,,.00050391961,.000032864322,0,0,0,0,15,215,229,15,0,214,210,206,5.3471074,5.3278761,71.428574,0,71.428574,72.815536,0,72.815536,205.85715,195.28572,5.3271823,5.2744637,72.866066,0,72.866066,76.810532,0,76.810532
2020-05-22,Alberta,North,"North, Alberta",232,2,15,0,0,0,456422,5.4467373,2.7080503,,.00050830154,.000032864322,0,4.3819095e-06,0,0,15,217,229.57143,15,0,214.57143,211,206,5.3518581,5.3278761,71.09005,0,71.09005,72.815536,0,72.815536,207.42857,198.71428,5.3347869,5.2918682,72.314049,0,72.314049,75.485268,0,75.485268
2020-05-23,Alberta,North,"North, Alberta",234,2,15,0,0,0,456422,5.4553213,2.7080503,,.00051268341,.000032864322,0,4.3819095e-06,0,0,15,219,230.42857,15,0,215.42857,211,206,5.3518581,5.3278761,71.09005,0,71.09005,72.815536,0,72.815536,208.57143,201.28572,5.3402815,5.3047252,71.917809,0,71.917809,74.520935,0,74.520935
2020-05-24,Alberta,North,"North, Alberta",235,1,15,0,0,0,456422,5.4595857,2.7080503,,.00051487441,.000032864322,0,2.1909548e-06,0,0,15,220,231.28572,15,0,216.28572,212,210,5.3565865,5.3471074,70.754715,0,70.754715,71.428574,0,71.428574,209.42857,204,5.3443828,5.31812,71.623466,0,71.623466,73.529411,0,73.529411
2020-05-25,Alberta,North,"North, Alberta",235,0,15,0,0,0,456422,5.4595857,2.7080503,,.00051487441,.000032864322,0,0,0,0,15,220,232.14285,15,0,217.14285,212,210,5.3565865,5.3471074,70.754715,0,70.754715,71.428574,0,71.428574,210.28572,205.85715,5.3484674,5.3271823,71.33152,0,71.33152,72.866066,0,72.866066
2020-05-26,Alberta,North,"North, Alberta",235,0,16,1,0,0,456422,5.4595857,2.7725887,,.00051487441,.000035055276,0,0,2.1909548e-06,0,16,219,233,15.142858,0,217.85715,212,211,5.3565865,5.3518581,75.471695,0,75.471695,75.829384,0,75.829384,211.14285,207.42857,5.3525348,5.3347869,71.718544,0,71.718544,73.002754,0,73.002754
2020-05-27,Alberta,North,"North, Alberta",237,2,16,0,0,0,456422,5.46806,2.7725887,,.00051925628,.000035055276,0,4.3819095e-06,0,0,16,221,234,15.285714,0,218.71428,212,211,5.3565865,5.3518581,75.471695,0,75.471695,75.829384,0,75.829384,211.42857,208.57143,5.3538871,5.3402815,72.297295,0,72.297295,73.287674,0,73.287674
2020-05-28,Alberta,North,"North, Alberta",239,2,16,0,0,0,456422,5.4764633,2.7725887,,.00052363821,.000035055276,0,4.3819095e-06,0,0,16,223,235.28572,15.428572,0,219.85715,213,212,5.3612924,5.3565865,75.117371,0,75.117371,75.471695,0,75.471695,211.85715,209.42857,5.3559122,5.3443828,72.825356,0,72.825356,73.669853,0,73.669853
2020-05-29,Alberta,North,"North, Alberta",242,3,16,0,0,0,456422,5.4889379,2.7725887,,.00053021108,.000035055276,0,6.5728645e-06,0,0,16,226,236.71428,15.571428,0,221.14285,213,212,5.3612924,5.3565865,75.117371,0,75.117371,75.471695,0,75.471695,212.14285,210.28572,5.3572598,5.3484674,73.400673,0,73.400673,74.048912,0,74.048912
2020-05-30,Alberta,North,"North, Alberta",243,1,16,0,0,0,456422,5.4930615,2.7725887,,.00053240202,.000035055276,0,2.1909548e-06,0,0,16,227,238,15.714286,0,222.28572,213,212,5.3612924,5.3565865,75.117371,0,75.117371,75.471695,0,75.471695,212.42857,211.14285,5.3586059,5.3525348,73.974442,0,73.974442,74.424904,0,74.424904
2020-05-31,Alberta,North,"North, Alberta",245,2,16,0,0,0,456422,5.5012584,2.7725887,,.00053678395,.000035055276,0,4.3819095e-06,0,0,16,229,239.42857,15.857142,0,223.57143,214,212,5.3659759,5.3565865,74.766357,0,74.766357,75.471695,0,75.471695,212.71428,211.42857,5.3599501,5.3538871,74.546677,0,74.546677,75,0,75
