date_recovered,province,cumulative_recovered
27-05-2020,Saskatchewan,559.0
26-05-2020,Saskatchewan,549.0
25-05-2020,Saskatchewan,546.0
24-05-2020,Saskatchewan,538.0
23-05-2020,Saskatchewan,535.0
22-05-2020,Saskatchewan,521.0
21-05-2020,Saskatchewan,509.0
20-05-2020,Saskatchewan,494.0
19-05-2020,Saskatchewan,470.0
18-05-2020,Saskatchewan,455.0
17-05-2020,Saskatchewan,444.0
16-05-2020,Saskatchewan,433.0
15-05-2020,Saskatchewan,408.0
14-05-2020,Saskatchewan,398.0
13-05-2020,Saskatchewan,385.0
12-05-2020,Saskatchewan,374.0
11-05-2020,Saskatchewan,363.0
10-05-2020,Saskatchewan,349.0
09-05-2020,Saskatchewan,340.0
08-05-2020,Saskatchewan,335.0
07-05-2020,Saskatchewan,329.0
06-05-2020,Saskatchewan,312.0
05-05-2020,Saskatchewan,310.0
04-05-2020,Saskatchewan,307.0
03-05-2020,Saskatchewan,305.0
02-05-2020,Saskatchewan,302.0
01-05-2020,Saskatchewan,297.0
30-04-2020,Saskatchewan,295.0
29-04-2020,Saskatchewan,291.0
28-04-2020,Saskatchewan,291.0
27-04-2020,Saskatchewan,288.0
26-04-2020,Saskatchewan,288.0
25-04-2020,Saskatchewan,288.0
24-04-2020,Saskatchewan,280.0
23-04-2020,Saskatchewan,270.0
22-04-2020,Saskatchewan,261.0
21-04-2020,Saskatchewan,252.0
20-04-2020,Saskatchewan,238.0
19-04-2020,Saskatchewan,234.0
18-04-2020,Saskatchewan,234.0
17-04-2020,Saskatchewan,228.0
16-04-2020,Saskatchewan,219.0
15-04-2020,Saskatchewan,205.0
14-04-2020,Saskatchewan,187.0
13-04-2020,Saskatchewan,178.0
12-04-2020,Saskatchewan,164.0
11-04-2020,Saskatchewan,147.0
10-04-2020,Saskatchewan,136.0
09-04-2020,Saskatchewan,115.0
08-04-2020,Saskatchewan,103.0
07-04-2020,Saskatchewan,88.0
06-04-2020,Saskatchewan,81.0
05-04-2020,Saskatchewan,67.0
04-04-2020,Saskatchewan,55.0
03-04-2020,Saskatchewan,48.0
02-04-2020,Saskatchewan,36.0
01-04-2020,Saskatchewan,30.0
31-03-2020,Saskatchewan,21.0
30-03-2020,Saskatchewan,14.0
29-03-2020,Saskatchewan,8.0
28-03-2020,Saskatchewan,4.0
27-03-2020,Saskatchewan,3.0
26-03-2020,Saskatchewan,3.0
25-03-2020,Saskatchewan,0.0
24-03-2020,Saskatchewan,0.0
23-03-2020,Saskatchewan,0.0
22-03-2020,Saskatchewan,0.0
21-03-2020,Saskatchewan,0.0
20-03-2020,Saskatchewan,0.0
19-03-2020,Saskatchewan,0.0
18-03-2020,Saskatchewan,0.0
17-03-2020,Saskatchewan,0.0
16-03-2020,Saskatchewan,0.0
15-03-2020,Saskatchewan,0.0
14-03-2020,Saskatchewan,0.0
13-03-2020,Saskatchewan,0.0
12-03-2020,Saskatchewan,0.0
11-03-2020,Saskatchewan,
10-03-2020,Saskatchewan,
09-03-2020,Saskatchewan,
08-03-2020,Saskatchewan,
07-03-2020,Saskatchewan,
06-03-2020,Saskatchewan,
05-03-2020,Saskatchewan,
04-03-2020,Saskatchewan,
03-03-2020,Saskatchewan,
02-03-2020,Saskatchewan,
01-03-2020,Saskatchewan,
29-02-2020,Saskatchewan,
28-02-2020,Saskatchewan,
27-02-2020,Saskatchewan,
26-02-2020,Saskatchewan,
25-02-2020,Saskatchewan,
24-02-2020,Saskatchewan,
23-02-2020,Saskatchewan,
22-02-2020,Saskatchewan,
21-02-2020,Saskatchewan,
20-02-2020,Saskatchewan,
19-02-2020,Saskatchewan,
18-02-2020,Saskatchewan,
17-02-2020,Saskatchewan,
16-02-2020,Saskatchewan,
15-02-2020,Saskatchewan,
14-02-2020,Saskatchewan,
13-02-2020,Saskatchewan,
12-02-2020,Saskatchewan,
22-01-2021,NWT,24.0
21-01-2021,NWT,24.0
20-01-2021,NWT,24.0
19-01-2021,NWT,24.0
18-01-2021,NWT,24.0
17-01-2021,NWT,24.0
16-01-2021,NWT,24.0
15-01-2021,NWT,24.0
14-01-2021,NWT,24.0
13-01-2021,NWT,24.0
12-01-2021,NWT,24.0
11-01-2021,NWT,24.0
10-01-2021,NWT,24.0
09-01-2021,NWT,24.0
08-01-2021,NWT,24.0
07-01-2021,NWT,24.0
06-01-2021,NWT,24.0
05-01-2021,NWT,24.0
04-01-2021,NWT,24.0
03-01-2021,NWT,24.0
02-01-2021,NWT,24.0
01-01-2021,NWT,24.0
31-12-2020,NWT,24.0
30-12-2020,NWT,24.0
29-12-2020,NWT,24.0
28-12-2020,NWT,23.0
27-12-2020,NWT,23.0
26-12-2020,NWT,23.0
25-12-2020,NWT,23.0
24-12-2020,NWT,23.0
23-12-2020,NWT,23.0
22-12-2020,NWT,21.0
21-12-2020,NWT,21.0
20-12-2020,NWT,15.0
19-12-2020,NWT,15.0
18-12-2020,NWT,15.0
17-12-2020,NWT,15.0
16-12-2020,NWT,15.0
15-12-2020,NWT,15.0
14-12-2020,NWT,15.0
13-12-2020,NWT,15.0
12-12-2020,NWT,15.0
11-12-2020,NWT,15.0
10-12-2020,NWT,15.0
09-12-2020,NWT,15.0
08-12-2020,NWT,15.0
07-12-2020,NWT,15.0
06-12-2020,NWT,15.0
05-12-2020,NWT,15.0
04-12-2020,NWT,15.0
03-12-2020,NWT,15.0
02-12-2020,NWT,15.0
01-12-2020,NWT,15.0
30-11-2020,NWT,15.0
29-11-2020,NWT,15.0
28-11-2020,NWT,15.0
27-11-2020,NWT,15.0
26-11-2020,NWT,15.0
25-11-2020,NWT,15.0
24-11-2020,NWT,15.0
23-11-2020,NWT,10.0
22-11-2020,NWT,10.0
21-11-2020,NWT,10.0
20-11-2020,NWT,10.0
19-11-2020,NWT,10.0
18-11-2020,NWT,10.0
17-11-2020,NWT,10.0
16-11-2020,NWT,10.0
15-11-2020,NWT,10.0
14-11-2020,NWT,10.0
13-11-2020,NWT,10.0
12-11-2020,NWT,10.0
11-11-2020,NWT,10.0
10-11-2020,NWT,10.0
09-11-2020,NWT,10.0
08-11-2020,NWT,10.0
07-11-2020,NWT,10.0
06-11-2020,NWT,10.0
05-11-2020,NWT,10.0
04-11-2020,NWT,9.0
03-11-2020,NWT,9.0
02-11-2020,NWT,8.0
01-11-2020,NWT,8.0
31-10-2020,NWT,8.0
30-10-2020,NWT,8.0
29-10-2020,NWT,8.0
28-10-2020,NWT,8.0
27-10-2020,NWT,8.0
26-10-2020,NWT,8.0
25-10-2020,NWT,5.0
24-10-2020,NWT,5.0
23-10-2020,NWT,5.0
22-10-2020,NWT,5.0
21-10-2020,NWT,5.0
20-10-2020,NWT,5.0
19-10-2020,NWT,5.0
18-10-2020,NWT,5.0
17-10-2020,NWT,5.0
16-10-2020,NWT,5.0
15-10-2020,NWT,5.0
14-10-2020,NWT,5.0
13-10-2020,NWT,5.0
12-10-2020,NWT,5.0
11-10-2020,NWT,5.0
10-10-2020,NWT,5.0
09-10-2020,NWT,5.0
08-10-2020,NWT,5.0
07-10-2020,NWT,5.0
06-10-2020,NWT,5.0
05-10-2020,NWT,5.0
04-10-2020,NWT,5.0
03-10-2020,NWT,5.0
02-10-2020,NWT,5.0
01-10-2020,NWT,5.0
30-09-2020,NWT,5.0
29-09-2020,NWT,5.0
28-09-2020,NWT,5.0
27-09-2020,NWT,5.0
26-09-2020,NWT,5.0
25-09-2020,NWT,5.0
24-09-2020,NWT,5.0
23-09-2020,NWT,5.0
22-09-2020,NWT,5.0
21-09-2020,NWT,5.0
20-09-2020,NWT,5.0
19-09-2020,NWT,5.0
18-09-2020,NWT,5.0
17-09-2020,NWT,5.0
16-09-2020,NWT,5.0
15-09-2020,NWT,5.0
14-09-2020,NWT,5.0
13-09-2020,NWT,5.0
12-09-2020,NWT,5.0
11-09-2020,NWT,5.0
10-09-2020,NWT,5.0
09-09-2020,NWT,5.0
08-09-2020,NWT,5.0
07-09-2020,NWT,5.0
06-09-2020,NWT,5.0
05-09-2020,NWT,5.0
04-09-2020,NWT,5.0
03-09-2020,NWT,5.0
02-09-2020,NWT,5.0
01-09-2020,NWT,5.0
31-08-2020,NWT,5.0
30-08-2020,NWT,5.0
29-08-2020,NWT,5.0
28-08-2020,NWT,5.0
27-08-2020,NWT,5.0
26-08-2020,NWT,5.0
25-08-2020,NWT,5.0
24-08-2020,NWT,5.0
23-08-2020,NWT,5.0
22-08-2020,NWT,5.0
21-08-2020,NWT,5.0
20-08-2020,NWT,5.0
19-08-2020,NWT,5.0
18-08-2020,NWT,5.0
17-08-2020,NWT,5.0
16-08-2020,NWT,5.0
15-08-2020,NWT,5.0
14-08-2020,NWT,5.0
13-08-2020,NWT,5.0
12-08-2020,NWT,5.0
11-08-2020,NWT,5.0
10-08-2020,NWT,5.0
09-08-2020,NWT,5.0
08-08-2020,NWT,5.0
07-08-2020,NWT,5.0
06-08-2020,NWT,5.0
05-08-2020,NWT,5.0
04-08-2020,NWT,5.0
03-08-2020,NWT,5.0
02-08-2020,NWT,5.0
01-08-2020,NWT,5.0
31-07-2020,NWT,5.0
30-07-2020,NWT,5.0
29-07-2020,NWT,5.0
28-07-2020,NWT,5.0
27-07-2020,NWT,5.0
26-07-2020,NWT,5.0
25-07-2020,NWT,5.0
24-07-2020,NWT,5.0
23-07-2020,NWT,5.0
22-07-2020,NWT,5.0
21-07-2020,NWT,5.0
20-07-2020,NWT,5.0
19-07-2020,NWT,5.0
18-07-2020,NWT,5.0
17-07-2020,NWT,5.0
16-07-2020,NWT,5.0
15-07-2020,NWT,5.0
14-07-2020,NWT,5.0
13-07-2020,NWT,5.0
12-07-2020,NWT,5.0
11-07-2020,NWT,5.0
10-07-2020,NWT,5.0
09-07-2020,NWT,5.0
08-07-2020,NWT,5.0
07-07-2020,NWT,5.0
06-07-2020,NWT,5.0
05-07-2020,NWT,5.0
04-07-2020,NWT,5.0
03-07-2020,NWT,5.0
02-07-2020,NWT,5.0
01-07-2020,NWT,5.0
30-06-2020,NWT,5.0
29-06-2020,NWT,5.0
28-06-2020,NWT,5.0
27-06-2020,NWT,5.0
26-06-2020,NWT,5.0
25-06-2020,NWT,5.0
24-06-2020,NWT,5.0
23-06-2020,NWT,5.0
22-06-2020,NWT,5.0
21-06-2020,NWT,5.0
20-06-2020,NWT,5.0
19-06-2020,NWT,5.0
18-06-2020,NWT,5.0
17-06-2020,NWT,5.0
16-06-2020,NWT,5.0
15-06-2020,NWT,5.0
14-06-2020,NWT,5.0
13-06-2020,NWT,5.0
12-06-2020,NWT,5.0
11-06-2020,NWT,5.0
10-06-2020,NWT,5.0
09-06-2020,NWT,5.0
08-06-2020,NWT,5.0
07-06-2020,NWT,5.0
06-06-2020,NWT,5.0
05-06-2020,NWT,5.0
04-06-2020,NWT,5.0
03-06-2020,NWT,5.0
02-06-2020,NWT,5.0
01-06-2020,NWT,5.0
31-05-2020,NWT,5.0
30-05-2020,NWT,5.0
29-05-2020,NWT,5.0
28-05-2020,NWT,5.0
27-05-2020,NWT,5.0
26-05-2020,NWT,5.0
25-05-2020,NWT,5.0
24-05-2020,NWT,5.0
23-05-2020,NWT,5.0
22-05-2020,NWT,5.0
21-05-2020,NWT,5.0
20-05-2020,NWT,5.0
19-05-2020,NWT,5.0
18-05-2020,NWT,5.0
17-05-2020,NWT,5.0
16-05-2020,NWT,5.0
15-05-2020,NWT,5.0
14-05-2020,NWT,5.0
13-05-2020,NWT,5.0
12-05-2020,NWT,5.0
11-05-2020,NWT,5.0
10-05-2020,NWT,5.0
09-05-2020,NWT,5.0
08-05-2020,NWT,5.0
07-05-2020,NWT,5.0
06-05-2020,NWT,5.0
05-05-2020,NWT,5.0
04-05-2020,NWT,5.0
03-05-2020,NWT,5.0
02-05-2020,NWT,5.0
01-05-2020,NWT,5.0
30-04-2020,NWT,5.0
29-04-2020,NWT,5.0
28-04-2020,NWT,5.0
27-04-2020,NWT,5.0
26-04-2020,NWT,5.0
25-04-2020,NWT,5.0
24-04-2020,NWT,5.0
23-04-2020,NWT,5.0
22-04-2020,NWT,5.0
21-04-2020,NWT,5.0
20-04-2020,NWT,5.0
19-04-2020,NWT,3.0
18-04-2020,NWT,3.0
17-04-2020,NWT,3.0
16-04-2020,NWT,2.0
15-04-2020,NWT,2.0
14-04-2020,NWT,2.0
13-04-2020,NWT,2.0
12-04-2020,NWT,1.0
11-04-2020,NWT,1.0
10-04-2020,NWT,1.0
09-04-2020,NWT,1.0
08-04-2020,NWT,1.0
07-04-2020,NWT,1.0
06-04-2020,NWT,1.0
05-04-2020,NWT,1.0
04-04-2020,NWT,1.0
03-04-2020,NWT,1.0
02-04-2020,NWT,0.0
01-04-2020,NWT,0.0
31-03-2020,NWT,0.0
30-03-2020,NWT,0.0
29-03-2020,NWT,0.0
28-03-2020,NWT,0.0
27-03-2020,NWT,0.0
26-03-2020,NWT,0.0
25-03-2020,NWT,0.0
24-03-2020,NWT,0.0
23-03-2020,NWT,0.0
22-03-2020,NWT,0.0
21-03-2020,NWT,0.0
20-03-2020,NWT,
19-03-2020,NWT,
18-03-2020,NWT,
17-03-2020,NWT,
16-03-2020,NWT,
15-03-2020,NWT,
14-03-2020,NWT,
13-03-2020,NWT,
12-03-2020,NWT,
11-03-2020,NWT,
10-03-2020,NWT,
09-03-2020,NWT,
08-03-2020,NWT,
07-03-2020,NWT,
06-03-2020,NWT,
05-03-2020,NWT,
04-03-2020,NWT,
03-03-2020,NWT,
02-03-2020,NWT,
01-03-2020,NWT,
29-02-2020,NWT,
28-02-2020,NWT,
27-02-2020,NWT,
26-02-2020,NWT,
25-02-2020,NWT,
24-02-2020,NWT,
23-02-2020,NWT,
22-02-2020,NWT,
21-02-2020,NWT,
20-02-2020,NWT,
19-02-2020,NWT,
18-02-2020,NWT,
17-02-2020,NWT,
16-02-2020,NWT,
15-02-2020,NWT,
14-02-2020,NWT,
13-02-2020,NWT,
12-02-2020,NWT,
22-01-2021,Nunavut,265.0
21-01-2021,Nunavut,265.0
20-01-2021,Nunavut,265.0
19-01-2021,Nunavut,265.0
18-01-2021,Nunavut,265.0
17-01-2021,Nunavut,265.0
16-01-2021,Nunavut,265.0
15-01-2021,Nunavut,265.0
14-01-2021,Nunavut,265.0
13-01-2021,Nunavut,265.0
12-01-2021,Nunavut,265.0
11-01-2021,Nunavut,265.0
10-01-2021,Nunavut,265.0
09-01-2021,Nunavut,265.0
08-01-2021,Nunavut,265.0
07-01-2021,Nunavut,265.0
06-01-2021,Nunavut,265.0
05-01-2021,Nunavut,265.0
04-01-2021,Nunavut,265.0
03-01-2021,Nunavut,265.0
02-01-2021,Nunavut,262.0
01-01-2021,Nunavut,262.0
31-12-2020,Nunavut,262.0
30-12-2020,Nunavut,262.0
29-12-2020,Nunavut,259.0
28-12-2020,Nunavut,256.0
27-12-2020,Nunavut,255.0
26-12-2020,Nunavut,255.0
25-12-2020,Nunavut,255.0
24-12-2020,Nunavut,255.0
23-12-2020,Nunavut,255.0
22-12-2020,Nunavut,252.0
21-12-2020,Nunavut,243.0
20-12-2020,Nunavut,225.0
19-12-2020,Nunavut,225.0
18-12-2020,Nunavut,225.0
17-12-2020,Nunavut,222.0
16-12-2020,Nunavut,217.0
15-12-2020,Nunavut,213.0
14-12-2020,Nunavut,207.0
13-12-2020,Nunavut,199.0
12-12-2020,Nunavut,197.0
11-12-2020,Nunavut,189.0
10-12-2020,Nunavut,187.0
09-12-2020,Nunavut,181.0
08-12-2020,Nunavut,176.0
07-12-2020,Nunavut,168.0
06-12-2020,Nunavut,165.0
05-12-2020,Nunavut,158.0
04-12-2020,Nunavut,155.0
03-12-2020,Nunavut,123.0
02-12-2020,Nunavut,113.0
01-12-2020,Nunavut,89.0
30-11-2020,Nunavut,73.0
29-11-2020,Nunavut,65.0
28-11-2020,Nunavut,33.0
27-11-2020,Nunavut,8.0
26-11-2020,Nunavut,5.0
25-11-2020,Nunavut,2.0
24-11-2020,Nunavut,2.0
23-11-2020,Nunavut,2.0
22-11-2020,Nunavut,2.0
21-11-2020,Nunavut,2.0
20-11-2020,Nunavut,0.0
19-11-2020,Nunavut,0.0
18-11-2020,Nunavut,0.0
17-11-2020,Nunavut,0.0
16-11-2020,Nunavut,0.0
15-11-2020,Nunavut,0.0
14-11-2020,Nunavut,0.0
13-11-2020,Nunavut,0.0
12-11-2020,Nunavut,0.0
11-11-2020,Nunavut,0.0
10-11-2020,Nunavut,0.0
09-11-2020,Nunavut,0.0
08-11-2020,Nunavut,0.0
07-11-2020,Nunavut,0.0
06-11-2020,Nunavut,0.0
05-11-2020,Nunavut,
04-11-2020,Nunavut,
03-11-2020,Nunavut,
02-11-2020,Nunavut,
01-11-2020,Nunavut,
31-10-2020,Nunavut,
30-10-2020,Nunavut,
29-10-2020,Nunavut,
28-10-2020,Nunavut,
27-10-2020,Nunavut,
26-10-2020,Nunavut,
25-10-2020,Nunavut,
24-10-2020,Nunavut,
23-10-2020,Nunavut,
22-10-2020,Nunavut,
21-10-2020,Nunavut,
20-10-2020,Nunavut,
19-10-2020,Nunavut,
18-10-2020,Nunavut,
17-10-2020,Nunavut,
16-10-2020,Nunavut,
15-10-2020,Nunavut,
14-10-2020,Nunavut,
13-10-2020,Nunavut,
12-10-2020,Nunavut,
11-10-2020,Nunavut,
10-10-2020,Nunavut,
09-10-2020,Nunavut,
08-10-2020,Nunavut,
07-10-2020,Nunavut,
06-10-2020,Nunavut,
05-10-2020,Nunavut,
04-10-2020,Nunavut,
03-10-2020,Nunavut,
02-10-2020,Nunavut,
01-10-2020,Nunavut,
30-09-2020,Nunavut,
29-09-2020,Nunavut,
28-09-2020,Nunavut,
27-09-2020,Nunavut,
26-09-2020,Nunavut,
25-09-2020,Nunavut,
24-09-2020,Nunavut,
23-09-2020,Nunavut,
22-09-2020,Nunavut,
21-09-2020,Nunavut,
20-09-2020,Nunavut,
19-09-2020,Nunavut,
18-09-2020,Nunavut,
17-09-2020,Nunavut,
16-09-2020,Nunavut,
15-09-2020,Nunavut,
14-09-2020,Nunavut,
13-09-2020,Nunavut,
12-09-2020,Nunavut,
11-09-2020,Nunavut,
10-09-2020,Nunavut,
09-09-2020,Nunavut,
08-09-2020,Nunavut,
07-09-2020,Nunavut,
06-09-2020,Nunavut,
05-09-2020,Nunavut,
04-09-2020,Nunavut,
03-09-2020,Nunavut,
02-09-2020,Nunavut,
01-09-2020,Nunavut,
31-08-2020,Nunavut,
30-08-2020,Nunavut,
29-08-2020,Nunavut,
28-08-2020,Nunavut,
27-08-2020,Nunavut,
26-08-2020,Nunavut,
25-08-2020,Nunavut,
24-08-2020,Nunavut,
23-08-2020,Nunavut,
22-08-2020,Nunavut,
21-08-2020,Nunavut,
20-08-2020,Nunavut,
19-08-2020,Nunavut,
18-08-2020,Nunavut,
17-08-2020,Nunavut,
16-08-2020,Nunavut,
15-08-2020,Nunavut,
14-08-2020,Nunavut,
13-08-2020,Nunavut,
12-08-2020,Nunavut,
11-08-2020,Nunavut,
10-08-2020,Nunavut,
09-08-2020,Nunavut,
08-08-2020,Nunavut,
07-08-2020,Nunavut,
06-08-2020,Nunavut,
05-08-2020,Nunavut,
04-08-2020,Nunavut,
03-08-2020,Nunavut,
02-08-2020,Nunavut,
01-08-2020,Nunavut,
31-07-2020,Nunavut,
30-07-2020,Nunavut,
29-07-2020,Nunavut,
28-07-2020,Nunavut,
27-07-2020,Nunavut,
26-07-2020,Nunavut,
25-07-2020,Nunavut,
24-07-2020,Nunavut,
23-07-2020,Nunavut,
22-07-2020,Nunavut,
21-07-2020,Nunavut,
20-07-2020,Nunavut,
19-07-2020,Nunavut,
18-07-2020,Nunavut,
17-07-2020,Nunavut,
16-07-2020,Nunavut,
15-07-2020,Nunavut,
14-07-2020,Nunavut,
13-07-2020,Nunavut,
12-07-2020,Nunavut,
11-07-2020,Nunavut,
10-07-2020,Nunavut,
09-07-2020,Nunavut,
08-07-2020,Nunavut,
07-07-2020,Nunavut,
06-07-2020,Nunavut,
05-07-2020,Nunavut,
04-07-2020,Nunavut,
03-07-2020,Nunavut,
02-07-2020,Nunavut,
01-07-2020,Nunavut,
30-06-2020,Nunavut,
29-06-2020,Nunavut,
28-06-2020,Nunavut,
27-06-2020,Nunavut,
26-06-2020,Nunavut,
25-06-2020,Nunavut,
24-06-2020,Nunavut,
23-06-2020,Nunavut,
22-06-2020,Nunavut,
21-06-2020,Nunavut,
20-06-2020,Nunavut,
19-06-2020,Nunavut,
18-06-2020,Nunavut,
17-06-2020,Nunavut,
16-06-2020,Nunavut,
15-06-2020,Nunavut,
14-06-2020,Nunavut,
13-06-2020,Nunavut,
12-06-2020,Nunavut,
11-06-2020,Nunavut,
10-06-2020,Nunavut,
09-06-2020,Nunavut,
08-06-2020,Nunavut,
07-06-2020,Nunavut,
06-06-2020,Nunavut,
05-06-2020,Nunavut,
04-06-2020,Nunavut,
03-06-2020,Nunavut,
02-06-2020,Nunavut,
01-06-2020,Nunavut,
31-05-2020,Nunavut,
30-05-2020,Nunavut,
29-05-2020,Nunavut,
28-05-2020,Nunavut,
27-05-2020,Nunavut,
26-05-2020,Nunavut,
25-05-2020,Nunavut,
24-05-2020,Nunavut,
23-05-2020,Nunavut,
22-05-2020,Nunavut,
21-05-2020,Nunavut,
20-05-2020,Nunavut,
19-05-2020,Nunavut,
18-05-2020,Nunavut,
17-05-2020,Nunavut,
16-05-2020,Nunavut,
15-05-2020,Nunavut,
14-05-2020,Nunavut,
13-05-2020,Nunavut,
12-05-2020,Nunavut,
11-05-2020,Nunavut,
10-05-2020,Nunavut,
09-05-2020,Nunavut,
08-05-2020,Nunavut,
07-05-2020,Nunavut,
06-05-2020,Nunavut,
05-05-2020,Nunavut,
04-05-2020,Nunavut,
03-05-2020,Nunavut,
02-05-2020,Nunavut,
01-05-2020,Nunavut,
30-04-2020,Nunavut,
29-04-2020,Nunavut,
28-04-2020,Nunavut,
27-04-2020,Nunavut,
26-04-2020,Nunavut,
25-04-2020,Nunavut,
24-04-2020,Nunavut,
23-04-2020,Nunavut,
22-04-2020,Nunavut,
21-04-2020,Nunavut,
20-04-2020,Nunavut,
19-04-2020,Nunavut,
18-04-2020,Nunavut,
17-04-2020,Nunavut,
16-04-2020,Nunavut,
15-04-2020,Nunavut,
14-04-2020,Nunavut,
13-04-2020,Nunavut,
12-04-2020,Nunavut,
11-04-2020,Nunavut,
10-04-2020,Nunavut,
09-04-2020,Nunavut,
08-04-2020,Nunavut,
07-04-2020,Nunavut,
06-04-2020,Nunavut,
05-04-2020,Nunavut,
04-04-2020,Nunavut,
03-04-2020,Nunavut,
02-04-2020,Nunavut,
01-04-2020,Nunavut,
31-03-2020,Nunavut,
30-03-2020,Nunavut,
29-03-2020,Nunavut,
28-03-2020,Nunavut,
27-03-2020,Nunavut,
26-03-2020,Nunavut,
25-03-2020,Nunavut,
24-03-2020,Nunavut,
23-03-2020,Nunavut,
22-03-2020,Nunavut,
21-03-2020,Nunavut,
20-03-2020,Nunavut,
19-03-2020,Nunavut,
18-03-2020,Nunavut,
17-03-2020,Nunavut,
16-03-2020,Nunavut,
15-03-2020,Nunavut,
14-03-2020,Nunavut,
13-03-2020,Nunavut,
12-03-2020,Nunavut,
11-03-2020,Nunavut,
10-03-2020,Nunavut,
09-03-2020,Nunavut,
08-03-2020,Nunavut,
07-03-2020,Nunavut,
06-03-2020,Nunavut,
05-03-2020,Nunavut,
04-03-2020,Nunavut,
03-03-2020,Nunavut,
02-03-2020,Nunavut,
01-03-2020,Nunavut,
29-02-2020,Nunavut,
28-02-2020,Nunavut,
27-02-2020,Nunavut,
26-02-2020,Nunavut,
25-02-2020,Nunavut,
24-02-2020,Nunavut,
23-02-2020,Nunavut,
22-02-2020,Nunavut,
21-02-2020,Nunavut,
20-02-2020,Nunavut,
19-02-2020,Nunavut,
18-02-2020,Nunavut,
17-02-2020,Nunavut,
16-02-2020,Nunavut,
15-02-2020,Nunavut,
14-02-2020,Nunavut,
13-02-2020,Nunavut,
12-02-2020,Nunavut,
22-01-2021,Yukon,69.0
21-01-2021,Yukon,69.0
20-01-2021,Yukon,69.0
19-01-2021,Yukon,69.0
18-01-2021,Yukon,69.0
17-01-2021,Yukon,67.0
16-01-2021,Yukon,67.0
15-01-2021,Yukon,67.0
14-01-2021,Yukon,67.0
13-01-2021,Yukon,63.0
12-01-2021,Yukon,63.0
11-01-2021,Yukon,63.0
10-01-2021,Yukon,59.0
09-01-2021,Yukon,59.0
08-01-2021,Yukon,59.0
07-01-2021,Yukon,59.0
06-01-2021,Yukon,59.0
05-01-2021,Yukon,59.0
04-01-2021,Yukon,59.0
03-01-2021,Yukon,59.0
02-01-2021,Yukon,59.0
01-01-2021,Yukon,59.0
31-12-2020,Yukon,59.0
30-12-2020,Yukon,59.0
29-12-2020,Yukon,59.0
28-12-2020,Yukon,59.0
27-12-2020,Yukon,59.0
26-12-2020,Yukon,59.0
25-12-2020,Yukon,59.0
24-12-2020,Yukon,59.0
23-12-2020,Yukon,58.0
22-12-2020,Yukon,58.0
21-12-2020,Yukon,57.0
20-12-2020,Yukon,57.0
19-12-2020,Yukon,57.0
18-12-2020,Yukon,57.0
17-12-2020,Yukon,57.0
16-12-2020,Yukon,57.0
15-12-2020,Yukon,57.0
14-12-2020,Yukon,54.0
13-12-2020,Yukon,54.0
12-12-2020,Yukon,54.0
11-12-2020,Yukon,54.0
10-12-2020,Yukon,47.0
09-12-2020,Yukon,47.0
08-12-2020,Yukon,47.0
07-12-2020,Yukon,47.0
06-12-2020,Yukon,41.0
05-12-2020,Yukon,41.0
04-12-2020,Yukon,41.0
03-12-2020,Yukon,39.0
02-12-2020,Yukon,29.0
01-12-2020,Yukon,29.0
30-11-2020,Yukon,29.0
29-11-2020,Yukon,29.0
28-11-2020,Yukon,29.0
27-11-2020,Yukon,29.0
26-11-2020,Yukon,29.0
25-11-2020,Yukon,23.0
24-11-2020,Yukon,23.0
23-11-2020,Yukon,23.0
22-11-2020,Yukon,22.0
21-11-2020,Yukon,22.0
20-11-2020,Yukon,22.0
19-11-2020,Yukon,22.0
18-11-2020,Yukon,22.0
17-11-2020,Yukon,22.0
16-11-2020,Yukon,22.0
15-11-2020,Yukon,22.0
14-11-2020,Yukon,22.0
13-11-2020,Yukon,22.0
12-11-2020,Yukon,22.0
11-11-2020,Yukon,22.0
10-11-2020,Yukon,22.0
09-11-2020,Yukon,21.0
08-11-2020,Yukon,20.0
07-11-2020,Yukon,20.0
06-11-2020,Yukon,20.0
05-11-2020,Yukon,20.0
04-11-2020,Yukon,20.0
03-11-2020,Yukon,20.0
02-11-2020,Yukon,17.0
01-11-2020,Yukon,17.0
31-10-2020,Yukon,17.0
30-10-2020,Yukon,17.0
29-10-2020,Yukon,17.0
28-10-2020,Yukon,17.0
27-10-2020,Yukon,15.0
26-10-2020,Yukon,15.0
25-10-2020,Yukon,15.0
24-10-2020,Yukon,15.0
23-10-2020,Yukon,15.0
22-10-2020,Yukon,15.0
21-10-2020,Yukon,15.0
20-10-2020,Yukon,15.0
19-10-2020,Yukon,15.0
18-10-2020,Yukon,15.0
17-10-2020,Yukon,15.0
16-10-2020,Yukon,15.0
15-10-2020,Yukon,15.0
14-10-2020,Yukon,15.0
13-10-2020,Yukon,15.0
12-10-2020,Yukon,15.0
11-10-2020,Yukon,15.0
10-10-2020,Yukon,15.0
09-10-2020,Yukon,15.0
08-10-2020,Yukon,15.0
07-10-2020,Yukon,15.0
06-10-2020,Yukon,15.0
05-10-2020,Yukon,15.0
04-10-2020,Yukon,15.0
03-10-2020,Yukon,15.0
02-10-2020,Yukon,15.0
01-10-2020,Yukon,15.0
30-09-2020,Yukon,15.0
29-09-2020,Yukon,15.0
28-09-2020,Yukon,15.0
27-09-2020,Yukon,15.0
